plan_day_id,plan_id,day_number,week_number,is_training_day,focus,session_summary,target_minutes,exercise_filter_tags,nutrition_focus,recovery_focus,created_version
PL0053-D028,PL0053,28,4,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D001,PL0054,1,1,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D002,PL0054,2,1,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D003,PL0054,3,1,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D004,PL0054,4,1,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D005,PL0054,5,1,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D006,PL0054,6,1,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D007,PL0054,7,1,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D008,PL0054,8,2,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D009,PL0054,9,2,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D010,PL0054,10,2,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D011,PL0054,11,2,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D012,PL0054,12,2,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D013,PL0054,13,2,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D014,PL0054,14,2,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D015,PL0054,15,3,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D016,PL0054,16,3,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D017,PL0054,17,3,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D018,PL0054,18,3,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D019,PL0054,19,3,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D020,PL0054,20,3,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D021,PL0054,21,3,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D022,PL0054,22,4,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D023,PL0054,23,4,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D024,PL0054,24,4,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D025,PL0054,25,4,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",45,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D026,PL0054,26,4,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D027,PL0054,27,4,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0054-D028,PL0054,28,4,false,recovery,walk + mobility + hydration check,15,athletic_power;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D001,PL0055,1,1,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D002,PL0055,2,1,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D003,PL0055,3,1,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D004,PL0055,4,1,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D005,PL0055,5,1,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D006,PL0055,6,1,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D007,PL0055,7,1,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D008,PL0055,8,2,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D009,PL0055,9,2,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D010,PL0055,10,2,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D011,PL0055,11,2,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D012,PL0055,12,2,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D013,PL0055,13,2,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D014,PL0055,14,2,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D015,PL0055,15,3,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D016,PL0055,16,3,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D017,PL0055,17,3,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D018,PL0055,18,3,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D019,PL0055,19,3,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D020,PL0055,20,3,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D021,PL0055,21,3,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D022,PL0055,22,4,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D023,PL0055,23,4,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D024,PL0055,24,4,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D025,PL0055,25,4,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",30,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D026,PL0055,26,4,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D027,PL0055,27,4,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0055-D028,PL0055,28,4,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0056-D001,PL0056,1,1,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",45,office_mobility;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0056-D002,PL0056,2,1,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",45,office_mobility;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0056-D003,PL0056,3,1,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",45,office_mobility;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0056-D004,PL0056,4,1,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",45,office_mobility;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0056-D005,PL0056,5,1,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0056-D006,PL0056,6,1,false,recovery,walk + mobility + hydration check,15,office_mobility;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
